247215.019,641260.994,0.84
247215.019,641250.994,0.7
247215.019,641240.994,0.72
247215.019,641230.994,0.58
247215.019,641220.994,0.54
247215.019,641210.994,0.67
247215.019,641200.994,0.66
247215.019,641190.994,0.58
247215.019,641180.994,0.53
247215.019,641170.994,0.5
247215.019,641160.994,0.42
247215.019,641150.994,0.46
247215.019,641120.994,0.21
247215.019,641110.994,0.44
247215.019,641100.994,0.28
247215.019,641090.994,0.52
247215.019,641080.994,0.28
247215.019,641070.994,0.52
247215.019,641060.994,0.47
247215.019,641050.994,0.57
247215.019,641040.994,0.44
247215.019,641030.994,0.41
247215.019,641020.994,0.39
247215.019,641010.994,0.33
247215.019,641000.994,0.2
247215.019,640990.994,0.16
247215.019,640980.994,0.14
247215.019,640970.994,0.18
247225.019,641680.994,0.68
247225.019,641670.994,0.7
247225.019,641660.994,0.78
247225.019,641650.994,0.69
247225.019,641640.994,0.78
247225.019,641630.994,0.65
247225.019,641620.994,0.81
247225.019,641610.994,1.08
247225.019,641600.994,1.33
247225.019,641590.994,1.11
247225.019,641580.994,1.04
247225.019,641570.994,0.37
247225.019,641560.994,0.53
247225.019,641550.994,0.5
247225.019,641540.994,0.41
247225.019,641530.994,0.54
247225.019,641520.994,0.5
247225.019,641510.994,0.45
247225.019,641500.994,0.41
247225.019,641490.994,0.42
247225.019,641480.994,0.42
247225.019,641470.994,0.51
247225.019,641460.994,0.45
247225.019,641450.994,0.4
247225.019,641440.994,0.51
247225.019,641430.994,0.53
247225.019,641420.994,0.44
247225.019,641410.994,0.71
247225.019,641400.994,0.87
247225.019,641390.994,0.72
247225.019,641380.994,0.8
247225.019,641370.994,0.96
247225.019,641360.994,0.96
247225.019,641350.994,0.87
247225.019,641340.994,0.83
247225.019,641330.994,0.74
247225.019,641320.994,0.9
247225.019,641310.994,0.76
247225.019,641300.994,0.71
247225.019,641290.994,0.72
247225.019,641280.994,0.86
247225.019,641270.994,0.97
247225.019,641260.994,0.78
247225.019,641250.994,0.56
247225.019,641240.994,0.81
247225.019,641230.994,0.83
247225.019,641220.994,0.83
247225.019,641210.994,0.33
247225.019,641200.994,0.53
247225.019,641190.994,0.53
247225.019,641180.994,0.51
247225.019,641170.994,0.43
247225.019,641160.994,0.45
247225.019,641150.994,0.46
247225.019,641130.994,0.26
247225.019,641120.994,0.32
247225.019,641110.994,0.26
247225.019,641100.994,0.33
247225.019,641090.994,0.48
247225.019,641080.994,0.41
247225.019,641070.994,0.61
247225.019,641060.994,0.58
247225.019,641050.994,0.62
247225.019,641040.994,0.73
247225.019,641030.994,0.44
247225.019,641020.994,0.43
247225.019,641010.994,0.43
247225.019,641000.994,0.45
247225.019,640990.994,0.46
247225.019,640980.994,0.38
247225.019,640970.994,0.34
247235.019,641680.994,0.75
247235.019,641670.994,0.72
247235.019,641660.994,0.75
247235.019,641650.994,0.57
247235.019,641640.994,0.51
247235.019,641630.994,0.45
247235.019,641620.994,0.61
247235.019,641610.994,1.03
247235.019,641600.994,1.02
247235.019,641590.994,0.6
247235.019,641580.994,0.48
247235.019,641570.994,0.61
247235.019,641560.994,0.47
247235.019,641550.994,0.62
247235.019,641540.994,0.48
247235.019,641530.994,0.45
247235.019,641520.994,0.4
247235.019,641510.994,0.4
247235.019,641500.994,0.46
247235.019,641490.994,0.44
247235.019,641480.994,0.54
247235.019,641470.994,0.4
247235.019,641460.994,0.46
247235.019,641450.994,0.48
247235.019,641440.994,0.42
247235.019,641430.994,0.53
247235.019,641420.994,0.72
247235.019,641410.994,0.83
247235.019,641400.994,0.94
247235.019,641390.994,0.86
247235.019,641380.994,0.77
247235.019,641370.994,0.68
247235.019,641360.994,1.01
247235.019,641350.994,0.8
247235.019,641340.994,0.7
247235.019,641330.994,0.88
247235.019,641320.994,0.78
247235.019,641310.994,0.73
247235.019,641300.994,0.58
247235.019,641290.994,0.64
247235.019,641280.994,0.69
247235.019,641270.994,0.61
247235.019,641260.994,0.26
247235.019,641250.994,0.17
247235.019,641240.994,0.61
247235.019,641230.994,0.82
247235.019,641220.994,0.84
247235.019,641210.994,0.26
247235.019,641200.994,0.38
